route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
119400,RET,3,Beverwaard - Rotterdam Centraal,,0,,,
119401,RET,5,Carnisselande - Rotterdam Centraal,,0,,,
119402,RET,6,Kleiweg - Heemraadsplein,,0,,,
119403,RET,11,De Esch -Woudhoek,,0,,,
122955,RET,77,ss Rotterdam - Feyenoord,,3,,,
127119,RET,64,Hoogvliet - Poortugaal - Kijvelanden,,3,,,
127120,RET,768,Zuidplein  Laag - Waalhaven S.T.C,,3,,,
127497,RET,705,Pendelbus Metro CPB-SKL 2025,,3,,,
127519,RET,2,Gaesbeekstraat - Keizerswaard,,0,,,
121422,RRREIS,1,Station Ede-W - Rietkampen - Veldhuizen - Station,,3,,,
121423,RRREIS,2,Station Ede-W - Veldhuizen - Rietkampen - Station,,3,,,
121424,RRREIS,5,Veenendaal De Klomp - Ede Station Ede-Wageningen,,3,,,
121425,RRREIS,83,Veenendaal De Klomp - Station Centrum,,3,,,
121426,RRREIS,85,Veenendaal Station Centrum - Station Ede-W,,3,,,
121427,RRREIS,86,Wageningen Busstation - Station Ede-Wageningen,,3,,,
121428,RRREIS,103,Wageningen Busstation - Station Ede-Wageningen,,3,,,
121429,RRREIS,105,Barneveld - Arnhem CS,,3,,,
121430,RRREIS,106,Otterlo - De Hoge Veluwe,,3,,,
121431,RRREIS,107,Station Ede-Wageningen - Putten,,3,,,
121432,RRREIS,108,Station Ede-Wageningen - Apeldoorn,,3,,,
121433,RRREIS,231,Apeldoorn - Arnhem CS via De Maten,,3,,,
121434,RRREIS,302,Apeldoorn - Arnhem CS,,3,,,
121435,RRREIS,303,Wageningen Busstation - Station Ede-Wageningen,,3,,,
121436,RRREIS,505,Buurtbus Wekerom - Overberg,,3,,,
121437,RRREIS,511,Buurtbus Scherpenzeel - Barneveld,,3,,,
121438,RRREIS,607,Station Ede-Wageningen - Amersfoort Lodenstein,,3,,,
121439,RRREIS,610,Scholierenlijn Renswoude - Barneveld,,3,,,
121440,RRREIS,43,Arnhem CS - Apeldoorn,,3,,,
125911,RRREIS,2,Enschede Helmerhoek - Deppenbroek,,3,ff8000,000000,
125912,RRREIS,3,Glanerbrug - Enschede,,3,ffff00,000000,
125913,RRREIS,4,Enschede Stroinkslanden - 't Zwering,,3,0000ff,ffffff,
125914,RRREIS,5,Enschede CS - Helmerhoek,,3,008080,ffffff,
125915,RRREIS,6,Enschede CS - Stokhorst,,3,ff00ff,000000,
125916,RRREIS,7,Enschede CS - Marssteden,,3,0080ff,000000,
125917,RRREIS,9,Hengelo - Enschede,,3,ff80ff,000000,
125918,RRREIS,10,Hengelo CS - Veldwijk,,3,80ff00,000000,
125919,RRREIS,11,Hengelo CS - Hasseler Es,,3,ff53a9,000000,
125920,RRREIS,12,Hengelo CS - Groot Driene,,3,0080ff,000000,
125921,RRREIS,13,Hengelo CS - Slangenbeek,,3,8000ff,ffffff,
125922,RRREIS,14,Hengelo CS - Woolde,,3,,,
125923,RRREIS,21,Almelo Station - Windmolenbroek,,3,979700,000000,
125924,RRREIS,22,Almelo Station - Windmolenbroek,,3,0080ff,000000,
125925,RRREIS,23,Almelo Station - Schelfhorst,,3,ff8040,000000,
125926,RRREIS,24,Almelo Station - Schelfhorst,,3,ff80ff,000000,
125927,RRREIS,26,Almelo Station - Ziekenhuis,,3,ff00ff,000000,
125928,RRREIS,51,Hengelo - Almelo,,3,8080c0,000000,
125929,RRREIS,53,Hengelo - Eibergen,,3,ff9933,000000,
125930,RRREIS,60,Oldenzaal - Enschede,,3,800080,ffffff,
125931,RRREIS,61,Overdinkel - Enschede,,3,ffff00,000000,
125932,RRREIS,62,Denekamp - Enschede,,3,00ffff,000000,
125933,RRREIS,63,Borculo - Enschede,,3,008040,ffffff,
125934,RRREIS,64,Oldenzaal via Ootmarsum - Almelo,,3,fcd703,000000,
125935,RRREIS,65,Hengelo - Tubbergen,,3,ff8000,000000,
125936,RRREIS,66,Overdinkel - Almelo,,3,78bcbc,000000,
125937,RRREIS,80,Hardenberg - Westerhaar,,3,0080c0,000000,
125938,RRREIS,81,Ommen - Almelo,,3,ff0080,000000,
125939,RRREIS,83,Vriezenveen - Almelo,,3,80ffff,000000,
125940,RRREIS,95,Borculo - Almelo,,3,800000,ffffff,
125941,RRREIS,96,Rijssen - Nijverdal,,3,808000,000000,
125942,RRREIS,97,Haaksbergen - Holten,,3,0080ff,000000,
125943,RRREIS,98,Neede via Delden - Almelo,,3,0000ff,ffffff,
125944,RRREIS,500,FlexRRReis Rijssen Holten,,3,,,
125945,RRREIS,501,FlexRRReis Borne,,3,,,
125946,RRREIS,505,Enschede CS - Hogeland,,3,,,
125947,RRREIS,506,Boekelo - Enschede,,3,,,
125948,RRREIS,507,Losser - Glanerbrug,,3,,,
125949,RRREIS,508,"Stroinkslanden, De Cromhoff, Vzh De Posten",,3,,,
125950,RRREIS,513,Nijverdal - Raalte,,3,,,
125951,RRREIS,525,Almelo Station - Aalderinkshoek,,3,,,
125952,RRREIS,591,Bruinehaar - Tubbergen,,3,,,
125953,RRREIS,592,Weerselo - Borne,,3,,,
125954,RRREIS,593,De Lutte - Oldenzaal,,3,,,
125955,RRREIS,594,Daarlerveen/Den Ham - Nijverdal,,3,,,
125956,RRREIS,595,Buurse - Haaksbergen,,3,,,
125957,RRREIS,596,Ootmarsum - Denekamp,,3,,,
125958,RRREIS,597,Nijverdal - Hankate,,3,,,
125959,RRREIS,599,Rossum - Ootmarsum,,3,,,
125960,RRREIS,625,Almelo Station - Aalderinkshoek,,3,ff8000,000000,
125961,RRREIS,664,Denekamp - Almelo,,3,ff8000,000000,
125962,RRREIS,802,Enschede P+R Zuiderval - Van Heekplein,,3,8000ff,ffffff,
125963,RRREIS,810,FlexRRReis Hengelo,,3,00ff40,000000,
126960,RRREIS,11,Stadshagen - Oosterenk - Station,,3,ffffff,000000,
126961,RRREIS,3,Hessenpoort - Station,,3,ffffff,000000,
126962,RRREIS,13,Station - J. Fruytierschool,,3,ffffff,000000,
126963,RRREIS,15,Twello - Apeldoorn,,3,ffffff,000000,
126964,RRREIS,170,'t Harde - Twello,,3,ffffff,000000,
126965,RRREIS,16,Station - Woudhuis,,3,ffffff,000000,
126966,RRREIS,112,Nunspeet - Apeldoorn,,3,ffffff,000000,
126967,RRREIS,1,Station - Frankrijk,,3,ffffff,000000,
126968,RRREIS,104,Harderwijk - Barneveld,,3,ffffff,000000,
126969,RRREIS,101,Harderwijk - Amersfoort,,3,ffffff,000000,
126970,RRREIS,111,Nunspeet - Harderwijk,,3,ffffff,000000,
126971,RRREIS,5,Westerholte - Station,,3,ffffff,000000,
126972,RRREIS,305,Zwolle - Nunspeet,,3,ffffff,000000,
126973,RRREIS,8,Station Centrum - Hollandse Hout,,3,ffffff,000000,
126974,RRREIS,5,Station Centrum via Atolwijk - Station Centrum,,3,ffffff,000000,
126975,RRREIS,2,Station Centrum - Kustwijk,,3,ffffff,000000,
126976,RRREIS,7,Station Centrum - Airport/Aviodrome,,3,ffffff,000000,
126977,RRREIS,3,Station Centrum - Batavia Stad,,3,ffffff,000000,
126978,RRREIS,11,Station Centrum - Lelystad-Haven,,3,ffffff,000000,
126979,RRREIS,6,Station Centrum - Duinbeek,,3,ffffff,000000,
126980,RRREIS,16,Station Centrum - Duinbeek,,3,ffffff,000000,
126981,RRREIS,1,Station Centrum - Lelystad-Haven,,3,ffffff,000000,
126982,RRREIS,4,Station Centrum - Lelycentre,,3,ffffff,000000,
126983,RRREIS,1,Station - Mandala - Apenheul - Station,,3,ffffff,000000,
126984,RRREIS,12,Station - Mandala - Orden - Station,,3,ffffff,000000,
126985,RRREIS,4,Station - De Maten,,3,ffffff,000000,
126986,RRREIS,3,Station - De Maten,,3,ffffff,000000,
126987,RRREIS,8,Station - Zuidbroek,,3,ffffff,000000,
126988,RRREIS,2,Station - Zuidbroek,,3,ffffff,000000,
126989,RRREIS,21,Apenheul - Station,,3,ffffff,000000,
126990,RRREIS,102,Amersfoort - Apeldoorn,,3,ffffff,000000,
126991,RRREIS,141,Kampen - Urk,,3,ffffff,000000,
126992,RRREIS,11,Station via Hagenbroek - Station,,3,ffffff,000000,
126993,RRREIS,143,Lelystad - Kampen,,3,ffffff,000000,
126994,RRREIS,70,Zwartsluis - Oldemarkt,,3,ffffff,000000,
126995,RRREIS,13,Station - Aa-landen,,3,ffffff,000000,
126996,RRREIS,10,Station - Holtenbroek,,3,ffffff,000000,
126997,RRREIS,8,Station - Ittersumerbroek,,3,ffffff,000000,
126998,RRREIS,6,Station - Ittersumerbroek,,3,ffffff,000000,
126999,RRREIS,2,Holtenbroek - Station,,3,ffffff,000000,
127000,RRREIS,4,Aa-landen - Station,,3,ffffff,000000,
127001,RRREIS,6,Colmschate Zuid - Station,,3,ffffff,000000,
127002,RRREIS,160,Bathmen - Deventer,,3,ffffff,000000,
127003,RRREIS,2,Platvoet - Station,,3,ffffff,000000,
127004,RRREIS,3,Platvoet - Station,,3,ffffff,000000,
127005,RRREIS,4,Schalkhaar - Station,,3,ffffff,000000,
127006,RRREIS,1,De Vijfhoek - Station,,3,ffffff,000000,
127007,RRREIS,5,De Vijfhoek - Station,,3,ffffff,000000,
127008,RRREIS,165,Deventer - Raalte,,3,ffffff,000000,
127009,RRREIS,129,Dedemsvaart - Coevorden,,3,ffffff,000000,
127010,RRREIS,30,Hoogeveen - Hardenberg,,3,ffffff,000000,
127011,RRREIS,207,Harderwijk - Lelystad,,3,ffffff,000000,
127012,RRREIS,74,Hasselt - Kampen Zuid,,3,ffffff,000000,
127013,RRREIS,11,Station - Gelre Ziekenhuis,,3,ffffff,000000,
127014,RRREIS,214,Steenwijk - Lelystad,,3,ffffff,000000,
127015,RRREIS,1,Stadshagen - Station,,3,ffffff,000000,
127016,RRREIS,144,Harderwijk - Zeewolde,,3,ffffff,000000,
127017,RRREIS,114,Harderwijk - Barneveld,,3,ffffff,000000,
127018,RRREIS,147,Dronten - Harderwijk,,3,ffffff,000000,
127019,RRREIS,71,Emmeloord - Zwolle,,3,ffffff,000000,
127020,RRREIS,301,Dedemsvaart - Zwolle,,3,ffffff,000000,
127021,RRREIS,304,Apeldoorn - Zwolle,,3,ffffff,000000,
127022,RRREIS,40,Meppel - Zwolle,,3,ffffff,000000,
127023,RRREIS,270,Steenwijk - Blauwe Hand,,3,ffffff,000000,
127024,RRREIS,150,Zeewolde - Almere Stad,,3,ffffff,000000,
127025,RRREIS,76,Marknesse - Oldemarkt,,3,ffffff,000000,
127026,RRREIS,17,Kerschoten - Stadhoudersmolen,,3,ffffff,000000,
127027,RRREIS,210,Apeldoorn via Epe en Heerde - Zwolle,,3,ffffff,000000,
127028,RRREIS,201,Apeldoorn - Zwolle,,3,ffffff,000000,
127029,RRREIS,217,Dedemsvaart - Zwolle,,3,ffffff,000000,
127030,RRREIS,12,Station - Zwartewaterallee,,3,ffffff,000000,
127031,RRREIS,14,Station - J. Fruytierschool,,3,ffffff,000000,
127032,RRREIS,10,Station via Malkenschoten - Station,,3,ffffff,000000,
127033,RRREIS,9,Station - Deltion Campus,,3,ffffff,000000,
127034,RRREIS,7,Station via Kloosterlanden - Station,,3,ffffff,000000,
127035,RRREIS,7,Station - Stadion,,3,ffffff,000000,
127036,RRREIS,171,Blokzijl - Zwolle,,3,ffffff,000000,
127037,RRREIS,166,Raalte - Zwolle Hessenpoort,,3,ffffff,000000,
127038,RRREIS,167,Lemelerveld - Zwolle Hessenpoort,,3,ffffff,000000,
127039,RRREIS,146,Kuinre - Dronten,,3,ffffff,000000,
127040,RRREIS,174,Zwolle - Genemuiden,,3,ffffff,000000,
127041,RRREIS,216,Harderwijk - Almere Stad,,3,ffffff,000000,
127042,RRREIS,142,Harderwijk - Amersfoort Vathorst,,3,ffffff,000000,
127043,RRREIS,675,Kuinre - Emmeloord Begraafplaats,,3,ffffff,000000,
127044,RRREIS,77,Lemmer - Emmeloord,,3,ffffff,000000,
127045,RRREIS,206,Harderwijk - Apeldoorn,,3,ffffff,000000,
127046,RRREIS,161,Deventer - Hasselt,,3,ffffff,000000,
127047,RRREIS,218,Urk - Lelystad,,3,ffffff,000000,
127048,RRREIS,215,Urk via Nagele - Kampen Zuid,,3,ffffff,000000,
127049,RRREIS,8,Station - Bedrijvenpark A1,,3,ffffff,000000,
127050,RRREIS,199,Elburg - Zwolle,,3,ffffff,000000,
127051,RRREIS,502,Vorchten - Wezep,,3,ffffff,000000,
127052,RRREIS,597,Hardenberg - Beerzerveld,,3,ffffff,000000,
127053,RRREIS,509,Barneveld - Nijkerk,,3,ffffff,000000,
127054,RRREIS,515,Leuvenheim - Zutphen,,3,ffffff,000000,
127055,RRREIS,510,Station Kampen Zuid - Station Kampen Zuid,,3,ffffff,000000,
127056,RRREIS,592,IJhorst - Meppel,,3,ffffff,000000,
127057,RRREIS,9,Station Centrum via Parkhaven - Station Centrum,,3,ffffff,000000,
127058,RRREIS,10,Station Centrum - Buitenhof,,3,ffffff,000000,
127059,RRREIS,563,Wijhe - Raalte,,3,ffffff,000000,
127060,RRREIS,590,Nieuw-Heeten - Deventer,,3,ffffff,000000,
127061,RRREIS,591,Nieuwleusen - Dalfsen,,3,ffffff,000000,
127062,RRREIS,501,Garderen - Horst,,3,ffffff,000000,
127063,RRREIS,504,Eerbeek - Zutphen,,3,ffffff,000000,
127064,RRREIS,512,Station - Berg en Bos,,3,ffffff,000000,
127065,RRREIS,519,Station - Gelre Ziekenhuis,,3,ffffff,000000,
127066,RRREIS,521,De Gilden - Golfresidentie,,3,ffffff,000000,
127067,RRREIS,507,Twello - Voorst,,3,ffffff,000000,
127068,RRREIS,508,Twello - Apeldoorn,,3,ffffff,000000,
127069,RRREIS,506,Twello - Apeldoorn,,3,ffffff,000000,
127070,RRREIS,247,Harderwijk - Walibi Holland,,3,ffffff,000000,
127071,RRREIS,651,Ede - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127072,RRREIS,658,Nunspeet - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127073,RRREIS,652,Wekerom - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127074,RRREIS,654,Ermelo - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127075,RRREIS,657,Barneveld - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127076,RRREIS,659,Lunteren - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127077,RRREIS,653,Renkum - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127078,RRREIS,668,Zwolle - Herfte,,3,ffffff,000000,
127079,RRREIS,601,Apeldoorn - Zwolle Deltion Campus,,3,ffffff,000000,
127080,RRREIS,602,Epe - Zwolle Deltion Campus,,3,ffffff,000000,
127081,RRREIS,612,Lelystad-Haven - H. Bekiusschool-De Rede,,3,ffffff,000000,
127082,RRREIS,619,Apeldoorn De Maten - Eerbeek,,3,ffffff,000000,
127083,RRREIS,687,Nijkerk - Barneveld,,3,ffffff,000000,
127084,RRREIS,685,Nunspeet - Kampen SG Pieter Zandt,,3,ffffff,000000,
127085,RRREIS,629,Dedemsvaart - Hardenberg,,3,ffffff,000000,
127086,RRREIS,686,Elburg - Kampen SG Pieter Zandt,,3,ffffff,000000,
127087,RRREIS,646,Station - Aeres Hogeschool,,3,ffffff,000000,
127088,RRREIS,681,Urk - Kampen GSG Pieter Zandt,,3,ffffff,000000,
127089,RRREIS,640,Staphorst - Zwolle,,3,ffffff,000000,
127090,RRREIS,641,Urk - Zwolle Campus,,3,ffffff,000000,
127091,RRREIS,679,Vollenhove - Meppel,,3,ffffff,000000,
127092,RRREIS,650,Wekerom - Apeldoorn SG J. Fruytier,,3,ffffff,000000,
127093,RRREIS,660,Deventer - Holten Scholengem.,,3,ffffff,000000,
127094,RRREIS,663,Lelystad - Kampen GSG Pieter Zandt,,3,ffffff,000000,
127095,RRREIS,669,Balkbrug - Guido de Bresschool,,3,ffffff,000000,
127096,RRREIS,674,Putten - Hoornbeeck/Van Lodenstein,,3,ffffff,000000,
127097,RRREIS,676,Elspeet - Hoornbeeck/Van Lodenstein,,3,ffffff,000000,
127098,RRREIS,620,Harderwijk - Amersfoort Guido de Bres,,3,ffffff,000000,
127099,RRREIS,625,Zeewolde - Amersfoort Guido de Bres,,3,ffffff,000000,
127100,RRREIS,599,Hardenberg - De Krim,,3,ffffff,000000,
127101,RRREIS,514,'t Harde - Wezep,,3,ffffff,000000,
127102,RRREIS,516,Olst - Raalte,,3,ffffff,000000,
127103,RRREIS,517,Deventer - Heeten,,3,ffffff,000000,
127104,RRREIS,523,Zwolle - Heino,,3,ffffff,000000,
127105,RRREIS,526,Wilsum - Hattem,,3,ffffff,000000,
127106,RRREIS,503,Eerbeek - Brummen,,3,ffffff,000000,
127107,RRREIS,513,Harderwijk - Ermelo,,3,ffffff,000000,
127108,RRREIS,568,Dalfsen - Ommen,,3,ffffff,000000,
127109,RRREIS,569,Lemelerveld - Ommen,,3,ffffff,000000,
127110,RRREIS,522,De Gilden - Golfresidentie,,3,ffffff,000000,
127111,RRREIS,604,Eerbeek - Zutphen,,3,ffffff,000000,
127112,RRREIS,518,Lemelerveld - Raalte,,3,ffffff,000000,
127113,RRREIS,510,Loenen - Apeldoorn,,3,ffffff,000000,
127114,RRREIS,664,Lemelerveld - Zwolle Rieteweg,,3,ffffff,000000,
127115,RRREIS,861,Deventer - Wijhe,,3,ffffff,000000,
127116,RRREIS,862,Wijhe - Zwolle,,3,ffffff,000000,
127117,RRREIS,673,Hoogeveen - Kampen GSG Pieter Zandt,,3,ffffff,000000,
127118,RRREIS,598,Langeveen - Hardenberg,,3,ffffff,000000,
127517,RRREIS,1,Enschede Wesselerbrink - Universiteit Twente,,3,e00000,ffffff,
104216,SYNTUS:UT,50,U-link Utrecht - Wageningen / Veenendaal,,3,ed1c29,ffffff,
104217,SYNTUS:UT,58,Hilversum - Zeist via Maartensdijk,,3,,,
104218,SYNTUS:UT,59,Hilversum - Zeist via Lage Vuursche,,3,,,
104219,SYNTUS:UT,70,Hilversum - Amersfoort,,3,,,
104220,SYNTUS:UT,74,Soestdijk Noord - Soest Zuid,,3,,,
104221,SYNTUS:UT,76,Amersfoort - Bunschoten-Spakenburg,,3,,,
104222,SYNTUS:UT,80,Amersfoort - Veenendaal-De Klomp,,3,,,
104223,SYNTUS:UT,82,Amersfoort - Doorn,,3,,,
104227,SYNTUS:UT,102,Utrecht - Woerden,,3,,,
104228,SYNTUS:UT,106,IJsselstein - Gouda,,3,,,
104229,SYNTUS:UT,107,Utrecht - Gouda,,3,,,
104231,SYNTUS:UT,121,Mijdrecht - Hilversum,,3,,,
104232,SYNTUS:UT,123,Uithoorn - Oudewater,,3,,,
104234,SYNTUS:UT,130,Breukelen - Uithoorn,,3,,,
104235,SYNTUS:UT,195,Utrecht - Benschop,,3,,,
104236,SYNTUS:UT,202,Amersfoort Nieuwland - Vianen Lekbrug,,3,,,
104239,SYNTUS:UT,272,Baarn - Utrecht Rijnsweerd Noord,,3,,,
104240,SYNTUS:UT,280,Veenendaal - Amersfoort,,3,,,
104241,SYNTUS:UT,295,Utrecht - Rotterdam Capelsebrug,,3,,,
104242,SYNTUS:UT,298,Veenendaal - Utrecht Rijnsweerd Noord,,3,,,
104243,SYNTUS:UT,299,Leusden - Utrecht Rijnsweerd Noord,,3,,,
104255,SYNTUS:UT,501,Wijkbus Soesterkwartier,,3,,,
104256,SYNTUS:UT,503,Eemdijk - Nijkerk,,3,,,
104257,SYNTUS:UT,505,Montfoort - IJsselstein - Schoonhoven - Woerden,,3,,,
104258,SYNTUS:UT,522,Weesp - Vreeland,,3,,,
104260,SYNTUS:UT,524,Noorden - Breukelen,,3,,,
104261,SYNTUS:UT,526,Uithoorn - Breukelen,,3,,,
104270,SYNTUS:UT,1,Soesterkwartier - Station (Amersfoort),,3,,,
104271,SYNTUS:UT,2,Station - Nieuwland (Amersfoort),,3,,,
104272,SYNTUS:UT,3,Station - Vathorst (Amersfoort),,3,,,
104273,SYNTUS:UT,4,Station - Kattenbroek (Amersfoort),,3,,,
104275,SYNTUS:UT,6,Station - Liendert - Rustenburg (Amersfoort),,3,,,
104284,SYNTUS:UT,5,Woerden - Montfoort,,3,,,
104285,SYNTUS:UT,A,SyntusFlex Woerden A,,3,,,
104286,SYNTUS:UT,B,SyntusFlex Woerden B,,3,,,
104287,SYNTUS:UT,M,SyntusFlex De Ronde Venen,,3,,,
107296,SYNTUS:UT,572,Amersfoort Vathorst - Soest Noord,,3,,,
109462,SYNTUS:UT,217,Amersfoort - Leusden De Horst (sneldienst),,3,,,
109463,SYNTUS:UT,523,Breukelen - Woerden,,3,,,
109464,SYNTUS:UT,603,Eemdijk - Nijkerk,,3,,,
109469,SYNTUS:UT,10,Amersfoort - GSG Hoornbeeck/Van Lodenstein College,,3,,,
116617,SYNTUS:UT,83,Veenendaal Station Centrum - Veenendaal-De Klomp,,3,,,
116618,SYNTUS:UT,85,Veenendaal - Ede,,3,,,
116619,SYNTUS:UT,87,Veenendaal-De Klomp - Rhenen,,3,,,
116620,SYNTUS:UT,120,Utrecht - Amsterdam Bijlmer,,3,,,
116621,SYNTUS:UT,126,Mijdrecht - Amsterdam Bijlmer,,3,,,
116622,SYNTUS:UT,203,Amersfoort Schothorst - Utrecht Rijnsweerd Noord,,3,,,
116623,SYNTUS:UT,381,Zeist - Driebergen-Zeist,,3,,,
116624,SYNTUS:UT,N2,Utrecht - Woerden,,3,,,
116625,SYNTUS:UT,N3,Station - Hooglanderveen (Amersfoort),,3,,,
116626,SYNTUS:UT,N7,Utrecht - Oudewater,,3,,,
116627,SYNTUS:UT,N8,Utrecht - Wageningen,,3,,,
116628,SYNTUS:UT,N17,Amersfoort - Leusden,,3,,,
116629,SYNTUS:UT,N20,Utrecht - Loenen a/d Vecht,,3,,,
116630,SYNTUS:UT,N26,Amsterdam - Woerden,,3,,,
116631,SYNTUS:UT,N50,Utrecht - Amerongen,,3,,,
116632,SYNTUS:UT,N70,Baarn - Amersfoort,,3,,,
116633,SYNTUS:UT,N76,Amersfoort - Bunschoten-Spakenburg,,3,,,
116634,SYNTUS:UT,573,Eemnes - Amersfoort Meander MC,,3,,,
116635,SYNTUS:UT,575,Soest - Driebergen,,3,,,
116636,SYNTUS:UT,680,Rhenen - Amersfoort,,3,,,
116637,SYNTUS:UT,682,Houten - Hoevelaken,,3,,,
116639,SYNTUS:UT,695,Wijk bij Duurstede - Maarsbergen,,3,,,
116640,SYNTUS:UT,5,Station - Vathorst (Amersfoort),,3,,,
116641,SYNTUS:UT,7,Station - Schothorst (Amersfoort),,3,,,
116642,SYNTUS:UT,8,Station - Schuilenburg (Amersfoort),,3,,,
116643,SYNTUS:UT,9,Station - Leusderkwartier (Amersfoort),,3,,,
116644,SYNTUS:UT,17,Station - Leusden,,3,,,
116645,SYNTUS:UT,19,Station - Rusthof (Amersfoort),,3,,,
116646,SYNTUS:UT,3,Station - Molenvliet via Middelland (Woerden),,3,,,
116647,SYNTUS:UT,4,Station-Molenvliet via Schilderskwartier (Woerden),,3,,,
118281,SYNTUS:UT,215,Amersfoort Vathorst - Utrecht Rijnsweerd Noord,,3,,,
118282,SYNTUS:UT,276,Rijnsweerd Noord - Bunschoten-Spakenburg,,3,,,
118283,SYNTUS:UT,15,Station - Vathorst (Amersfoort),,3,,,
123449,SYNTUS:UT,683,Veenendaal - Hoevelaken,,3,,,
127484,SYNTUS:UT,850,Pendelbus Wageningen - Rhenen/Leersum,,3,,,
106238,TESO,TESO,TESO,,4,,,
122515,TRANSDEV,OVoM,van Zuid-Beijerland naar Oud-Beijerland,,3,,,
122516,TRANSDEV,OVoM,Heinenoord - Barendrecht,,3,,,
122517,TRANSDEV,OVoM,Middelharnis - Ooltgensplaat,,3,,,
122518,TRANSDEV,OVoM,Stad a/h Haringvliet - Ooltgensplaat,,3,,,
122519,TRANSDEV,OVoM,Middelharnis Gemeentehuis - Middelharnis Binnenhof,,3,,,
122520,TRANSDEV,OVoM,Herkingen - Nieuwe Tonge N215,,3,,,
122521,TRANSDEV,OVoM,Oud-Beijerland - Rotterdam Lombardijen,,3,,,
122522,TRANSDEV,OVoM,Mijnsheerenland Romeinseweg - Provincialeweg,,3,,,
122523,TRANSDEV,OVoM,Strijensas - s'Gravendeel,,3,,,
122524,TRANSDEV,OVoM,Strijensas - Strijen,,3,,,
123105,TRANSDEV,1,Hilversum Station - Hilversum Kerkelanden,,3,d1ea32,000000,
123106,TRANSDEV,2,Hilversum Station - Hilversum Erfgooierskwartier,,3,ff99ff,ffffff,
123107,TRANSDEV,3,Hilversum Station - Hilversum Tergooi Ziekenhuis,,3,9b3214,ffffff,
123108,TRANSDEV,5,Bussum Station - Hilversum Station,,3,0000ff,ffffff,
123109,TRANSDEV,6,Kortenhoef Veenstaete - Hilversum Station,,3,ffff00,000000,
123110,TRANSDEV,9,Hilversum Station - Baarn Oude A'damsestraatweg,,3,66cc33,000000,
123111,TRANSDEV,N32,Hilversum Station - Huizen,,3,000000,ffffff,
123112,TRANSDEV,100,Bussum - Huizen - Hilversum Station Sportpark,,3,ffcc00,000000,
123113,TRANSDEV,104,Hilversum Station - Nieuw Loosdrecht,,3,00ccff,000000,
123114,TRANSDEV,106,Weesp - Hilversum via Nederhorst den Berg,,3,ffff00,000000,
123115,TRANSDEV,107,Bussum Station - Bussum Huizerweg,,3,9b3214,ffffff,
123116,TRANSDEV,108,Huizen Busstation - Hilversum Station,,3,77216f,ffffff,
123117,TRANSDEV,109,Bussum Station - Eemnes Braadkamp,,3,66cc33,000000,
125324,TRANSDEV,110,Bussum Station - Weesp Station,,3,00ccff,000000,
125325,TRANSDEV,200,Huizen Busstation - Utrecht WKZ,,3,00ccff,000000,
125326,TRANSDEV,221,Huizen Busstation - Amsterdam Station Zuid,,3,ff99ff,ffffff,
125327,TRANSDEV,320,Amsterdam Amstelstation - Hilversum,,3,ff0000,ffffff,
125328,TRANSDEV,321,Eemnes/Laren P+R (Tak) - Amsterdam Station Zuid,,3,d1ea32,000000,
126189,TRANSDEV,7,Cityline Assen,,3,,,
126190,TRANSDEV,8,Cityline Assen,,3,,,
105970,UOV,2,Utrecht CS - Museumkwartier - Utrecht CS,,3,ffe600,000000,
105971,UOV,3,Utrecht CS - Overvecht - Zuilen - Utrecht CS,,3,ffe600,000000,
105972,UOV,4,Terwijde - Utrecht CS - Voordorp,,3,ffe600,000000,
105973,UOV,5,Utrecht CS - Terwijde - Maarssen,,3,ffe600,000000,
105976,UOV,8,Wilhelminapark - Utrecht CS - Lunetten,,3,ffe600,000000,
105977,UOV,9,Galgenwaard - Utrecht CS,,3,ffe600,000000,
105978,UOV,10,Lunetten - Leidsche Rijn,,3,ffe600,000000,
105980,UOV,12,Utrecht CS - Maarssen,,3,ffe600,000000,
105982,UOV,20,Science Park - Utrecht CS - Nieuwegein,,0,e98300,000000,
105983,UOV,21,Science Park - Utrecht CS - IJsselstein,,0,e98300,000000,
105984,UOV,22,Science Park - Utrecht CS,,0,e98300,000000,
105985,UOV,24,Utrecht CS - De Meern,,3,ffe600,000000,
105987,UOV,28,Vleuterweide - Utrecht CS - Science Park,,3,4cac48,ffffff,
105989,UOV,30,Overvecht - Science Park,,3,ffe600,000000,
105991,UOV,34,Westraven - Science Park - Amersfoort,,3,8f3f98,ffffff,
105992,UOV,38,Utrecht CS - Lage Weide - Maarssen,,3,ffe600,000000,
105993,UOV,41,Wijk bij Duurstede - Utrecht CS,,3,00af98,ffffff,
105994,UOV,43,Houten - Driebergen-Zeist,,3,ffe600,000000,
105995,UOV,44,Houten - Vianen,,3,ffe600,000000,
105997,UOV,47,Utrecht - Houten,,3,ffe600,000000,
105998,UOV,48,Houten - Nieuwegein - Maarssen,,3,ffe600,000000,
